,종목코드,종목명,현재가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,시가총액비중(%),상장주식수
,000020,동화약품,"10,050","-250","-2.4","9,900","10,650","9,900","313,533","3,216,969,180","280,711,273,500","0.01","27,931,470"
,000030,우리은행,"16,800","0","0.0","16,700","17,000","16,550","1,193,269","20,044,289,450","11,356,800,000,000","0.59","676,000,000"
,000040,KR모터스,"589","-20","-3.3","585","604","585","618,818","366,487,410","70,538,443,863","0.00","119,759,667"
,000050,경방,"14,000","-450","-3.1","14,500","14,500","13,900","36,723","516,341,450","383,813,780,000","0.02","27,415,270"
,000060,메리츠화재,"24,700","-550","-2.2","24,900","25,200","24,450","79,722","1,969,614,350","2,725,348,600,000","0.14","110,338,000"
,000070,삼양홀딩스,"114,500","-2,500","-2.1","114,000","117,500","112,000","53,143","6,101,040,000","980,609,029,500","0.05","8,564,271"
,000075,삼양홀딩스우,"57,700","-200","-0.4","57,000","57,900","56,700","2,259","129,197,500","17,544,146,600","0.00","304,058"
,000080,하이트진로,"22,350","-400","-1.8","22,500","22,650","22,200","183,194","4,105,688,800","1,567,486,205,850","0.08","70,133,611"
,000087,하이트진로2우B,"18,200","0","0.0","18,200","18,200","18,050","1,821","32,879,600","20,568,511,600","0.00","1,130,138"
,000100,유한양행,"218,000","-9,500","-4.2","224,000","226,000","217,500","72,233","15,917,030,500","2,661,639,172,000","0.14","12,209,354"
,000105,유한양행우,"188,000","-1,000","-0.5","186,500","189,500","186,500","196","36,993,000","44,403,344,000","0.00","236,188"
,000120,CJ대한통운,"142,000","-2,500","-1.7","144,500","144,500","139,000","57,346","8,108,357,000","3,239,352,848,000","0.17","22,812,344"
,000140,하이트진로홀딩스,"10,100","-150","-1.5","10,150","10,250","10,100","5,345","54,159,150","234,388,326,500","0.01","23,206,765"
,000145,하이트진로홀딩스우,"9,470","-240","-2.5","9,710","9,710","9,470","1,115","10,591,170","4,458,570,700","0.00","470,810"
,000150,두산,"110,500","-3,500","-3.1","113,000","113,500","109,500","48,654","5,397,079,500","2,121,379,331,500","0.11","19,198,003"
,000155,두산우,"72,800","100","0.1","73,100","73,100","71,100","5,411","387,990,700","321,126,187,200","0.02","4,411,074"
,000157,두산2우B,"71,500","-300","-0.4","71,800","71,900","71,200","52","3,717,800","70,476,477,500","0.00","985,685"
,000180,성창기업지주,"2,795","-115","-4.0","2,880","2,880","2,795","270,761","763,054,970","194,955,722,000","0.01","69,751,600"
,000210,대림산업,"78,600","-2,100","-2.6","79,500","80,100","78,500","345,479","27,327,620,800","2,735,280,000,000","0.14","34,800,000"
,000215,대림산업우,"31,350","150","0.5","31,000","31,650","30,600","9,101","279,683,850","119,130,000,000","0.01","3,800,000"
,000220,유유제약,"13,800","800","6.2","12,750","14,900","12,700","824,961","11,555,421,000","87,886,500,600","0.00","6,368,587"
,000225,유유제약1우,"7,200","220","3.2","6,900","7,460","6,820","90,078","655,214,880","8,160,948,000","0.00","1,133,465"
,000227,유유제약2우B,"20,250","1,250","6.6","19,000","22,000","19,000","95,294","1,977,685,050","3,322,620,000","0.00","164,080"
,000230,일동홀딩스,"15,400","-400","-2.5","15,600","15,750","15,300","12,373","191,632,000","161,550,558,400","0.01","10,490,296"
,000240,한국타이어월드와이드,"20,000","100","0.5","20,000","20,100","19,600","110,408","2,189,359,550","1,860,403,460,000","0.10","93,020,173"
,000250,삼천당제약,"35,150","-4,100","-10.4","37,550","38,100","33,900","925,419","33,554,722,200","777,019,326,950","0.04","22,105,813"
,000270,기아차,"34,950","-300","-0.8","35,200","35,800","34,750","1,740,812","61,655,936,400","14,167,448,977,650","0.73","405,363,347"
,000300,대유플러스,"698","-17","-2.4","702","712","690","453,108","315,504,946","61,508,127,148","0.00","88,120,526"
,000320,노루홀딩스,"16,200","-250","-1.5","16,450","16,500","16,150","13,081","213,522,500","215,316,646,200","0.01","13,291,151"
,000325,노루홀딩스우,"20,500","-300","-1.4","20,900","20,900","20,350","44","903,050","3,797,625,000","0.00","185,250"
,000370,한화손해보험,"8,850","-90","-1.0","8,780","8,890","8,620","311,302","2,734,472,020","1,033,139,397,750","0.05","116,738,915"
,000390,삼화페인트,"7,810","-250","-3.1","8,060","8,070","7,800","84,518","663,758,630","204,594,094,870","0.01","26,196,427"
